Date of Encashment,Name of Political Party,Account Number of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6535,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6539,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6530,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6502,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6543,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6546,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6544,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6542,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6547,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6541,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6545,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6550,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6548,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6561,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6549,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6565,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6571,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6563,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6567,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6551,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6553,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6552,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6554,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,3881,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,3877,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,3883,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,3885,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,3879,10000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12727,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12729,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12731,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12732,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12734,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,1064,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,1070,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,1065,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,1068,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,1072,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12739,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,TL,12737,1000000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,3200,100000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,3218,100000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,3216,100000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,3219,100000,691,3300196
14-05-2019,BHARATIYA JANATA PARTY,*******8244,OL,3217,100000,691,3300196
15-05-2019,AAM AADMI PARTY,*******5086,OC,2871,10000000,691,3300196
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OC,4686,10000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TL,12581,1000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TL,12585,1000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TL,12582,1000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TL,12583,1000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TL,12586,1000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TL,12584,1000000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TT,9602,10000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,TT,9601,10000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5008,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5009,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5011,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5010,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5006,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5005,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5007,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5013,1000,847,3367975
15-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OT,5012,1000,847,3367975
15-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7447,10000000,691,3300196
15-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7450,10000000,691,3300196
15-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7449,10000000,691,3300196
15-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7436,10000000,691,3300196
15-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7448,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7802,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7801,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7805,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7804,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7803,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3876,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,2875,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7644,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,7646,10000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13054,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13063,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13052,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13061,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13065,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13060,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13058,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13062,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13056,1000000,691,3300196
16-05-2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,13064,1000000,691,3300196
17-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OC,6754,10000000,847,3367975
17-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OC,6763,10000000,847,3367975
17-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OC,6756,10000000,847,3367975
17-05-2019,BHARAT RASHTRA SAMITHI,*******7477,OC,6761,10000000,847,3367975
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6463,10000000,691,3627829
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,6465,10000000,691,3627829
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2735,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,4703,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2737,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2745,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2749,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2739,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2741,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2747,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2743,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,4701,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2738,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2736,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2744,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2742,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2740,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,4710,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,4714,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2746,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,2748,10000000,691,4567455
20-05-2019,BHARATIYA JANATA PARTY,*******8244,OC,4704,10000000,691,4567455
